HTL state,Time GPS,Mission time,MGT-X raw,MGT-Y raw,MGT-Z raw,MGT-X mgauss,MGT-Y mgauss,MGT-Z mgauss,ACC-X raw,ACC-Y raw,ACC-Z raw,ACC-X mg,ACC-Y mg,ACC-Z mg,GYRO-X raw,GYRO-Y raw,GYRO-Z raw,GYRO-X mdps,GYRO-Y mdps,GYRO-Z mdps,Temp raw,Temp Celsius
F2,Thu 1970-01-01 01:00:00 CET,5202.02,-2622,1518,545,-367.079987,212.520004,76.300003,-25,-62,1341,-18.299999,-45.383999,981.612000,122,-55,41,8540.000000,-3850.000000,2870.000000,301,43.371582
F2,Thu 1970-01-01 01:00:00 CET,5203.02,-2552,1481,518,-357.279999,207.339996,72.519997,-29,-67,1333,-21.228001,-49.043999,975.755981,126,-60,38,8820.000000,-4200.000000,2660.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5204.02,-2624,1528,448,-367.360016,213.919998,62.720001,-25,-67,1332,-18.299999,-49.043999,975.023987,119,-52,42,8330.000000,-3640.000000,2940.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5205.02,-2617,1470,425,-366.380005,205.800003,59.500000,-22,-65,1333,-16.104000,-47.579998,975.755981,118,-53,39,8260.000000,-3710.000000,2730.000000,295,43.005371
F2,Thu 1970-01-01 01:00:00 CET,5206.02,-2589,1482,497,-362.459991,207.479996,69.580002,-31,-66,1333,-22.691999,-48.312000,975.755981,119,-58,39,8330.000000,-4060.000000,2730.000000,300,43.310547
F2,Thu 1970-01-01 01:00:00 CET,5207.02,-2599,1486,531,-363.860016,208.039993,74.340004,-28,-66,1333,-20.496000,-48.312000,975.755981,126,-57,40,8820.000000,-3990.000000,2800.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5208.02,-2594,1531,401,-363.160004,214.339996,56.139999,-27,-64,1330,-19.764000,-46.848000,973.559998,120,-55,41,8400.000000,-3850.000000,2870.000000,295,43.005371
F2,Thu 1970-01-01 01:00:00 CET,5209.01,-2629,1491,492,-368.059998,208.740005,68.879997,-30,-66,1329,-21.959999,-48.312000,972.828003,120,-54,41,8400.000000,-3780.000000,2870.000000,300,43.310547
F2,Thu 1970-01-01 01:00:00 CET,5210.02,-2585,1492,439,-361.899994,208.880005,61.459999,-26,-66,1336,-19.032000,-48.312000,977.951965,124,-57,41,8680.000000,-3990.000000,2870.000000,301,43.371582
F2,Thu 1970-01-01 01:00:00 CET,5211.02,-2582,1471,493,-361.480011,205.940002,69.019997,-24,-64,1336,-17.568001,-46.848000,977.951965,129,-58,38,9030.000000,-4060.000000,2660.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5212.02,-2639,1487,422,-369.459991,208.180008,59.080002,-27,-68,1333,-19.764000,-49.776001,975.755981,121,-56,44,8470.000000,-3920.000000,3080.000000,300,43.310547
F2,Thu 1970-01-01 01:00:00 CET,5213.02,-2589,1496,407,-362.459991,209.440002,56.980000,-27,-65,1334,-19.764000,-47.579998,976.487976,128,-52,40,8960.000000,-3640.000000,2800.000000,298,43.188477
F2,Thu 1970-01-01 01:00:00 CET,5214.02,-2573,1519,372,-360.220001,212.660004,52.080002,-25,-69,1335,-18.299999,-50.507999,977.219971,116,-56,42,8120.000000,-3920.000000,2940.000000,300,43.310547
F2,Thu 1970-01-01 01:00:00 CET,5215.02,-2620,1485,426,-366.799988,207.899994,59.639999,-22,-67,1332,-16.104000,-49.043999,975.023987,123,-56,38,8610.000000,-3920.000000,2660.000000,301,43.371582
F2,Thu 1970-01-01 01:00:00 CET,5216.02,-2606,1521,411,-364.839996,212.940002,57.540001,-18,-63,1337,-13.176000,-46.116001,978.684021,123,-56,38,8610.000000,-3920.000000,2660.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5217.02,-2561,1518,421,-358.540009,212.520004,58.939999,-25,-67,1334,-18.299999,-49.043999,976.487976,120,-55,41,8400.000000,-3850.000000,2870.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5218.02,-2581,1532,453,-361.339996,214.479996,63.420002,-24,-65,1338,-17.568001,-47.579998,979.416016,121,-60,35,8470.000000,-4200.000000,2450.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5219.02,-2559,1536,411,-358.260010,215.040009,57.540001,-32,-69,1330,-23.424000,-50.507999,973.559998,122,-58,35,8540.000000,-4060.000000,2450.000000,297,43.127441
F2,Thu 1970-01-01 01:00:00 CET,5220.02,-2626,1482,393,-367.640015,207.479996,55.020000,-21,-64,1334,-15.372000,-46.848000,976.487976,120,-58,40,8400.000000,-4060.000000,2800.000000,298,43.188477
F2,Thu 1970-01-01 01:00:00 CET,5221.02,-2578,1472,312,-360.920013,206.080002,43.680000,-27,-65,1335,-19.764000,-47.579998,977.219971,119,-60,35,8330.000000,-4200.000000,2450.000000,298,43.188477
F2,Thu 1970-01-01 01:00:00 CET,5222.02,-2599,1541,409,-363.860016,215.740005,57.260002,-22,-64,1339,-16.104000,-46.848000,980.148010,121,-58,40,8470.000000,-4060.000000,2800.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5223.02,-2620,1475,405,-366.799988,206.500000,56.700001,-25,-65,1332,-18.299999,-47.579998,975.023987,119,-57,40,8330.000000,-3990.000000,2800.000000,301,43.371582
F2,Thu 1970-01-01 01:00:00 CET,5224.02,-2661,1508,505,-372.540009,211.119995,70.699997,-31,-60,1336,-22.691999,-43.919998,977.951965,121,-55,43,8470.000000,-3850.000000,3010.000000,301,43.371582
F2,Thu 1970-01-01 01:00:00 CET,5225.02,-2600,1514,381,-364.000000,211.960007,53.340000,-30,-66,1333,-21.959999,-48.312000,975.755981,117,-55,41,8190.000000,-3850.000000,2870.000000,298,43.188477
F2,Thu 1970-01-01 01:00:00 CET,5226.02,-2612,1551,348,-365.679993,217.139999,48.720001,-25,-69,1334,-18.299999,-50.507999,976.487976,123,-58,39,8610.000000,-4060.000000,2730.000000,298,43.188477
F2,Thu 1970-01-01 01:00:00 CET,5227.02,-2596,1489,408,-363.440002,208.460007,57.119999,-23,-65,1337,-16.836000,-47.579998,978.684021,128,-59,39,8960.000000,-4130.000000,2730.000000,296,43.066406
F2,Thu 1970-01-01 01:00:00 CET,5228.02,-2596,1538,409,-363.440002,215.320007,57.260002,-27,-64,1337,-19.764000,-46.848000,978.684021,120,-57,39,8400.000000,-3990.000000,2730.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5229.02,-2587,1455,363,-362.179993,203.699997,50.820000,-26,-67,1330,-19.032000,-49.043999,973.559998,126,-61,42,8820.000000,-4270.000000,2940.000000,298,43.188477
F2,Thu 1970-01-01 01:00:00 CET,5230.02,-2596,1496,351,-363.440002,209.440002,49.139999,-22,-66,1337,-16.104000,-48.312000,978.684021,122,-58,39,8540.000000,-4060.000000,2730.000000,301,43.371582
F2,Thu 1970-01-01 01:00:00 CET,5231.02,-2593,1491,365,-363.019989,208.740005,51.099998,-24,-66,1336,-17.568001,-48.312000,977.951965,121,-55,36,8470.000000,-3850.000000,2520.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5232.02,-2612,1450,421,-365.679993,203.000000,58.939999,-27,-67,1336,-19.764000,-49.043999,977.951965,116,-54,41,8120.000000,-3780.000000,2870.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5233.02,-2596,1489,454,-363.440002,208.460007,63.560001,-25,-66,1335,-18.299999,-48.312000,977.219971,123,-60,39,8610.000000,-4200.000000,2730.000000,297,43.127441
F2,Thu 1970-01-01 01:00:00 CET,5234.02,-2551,1479,430,-357.140015,207.059998,60.200001,-31,-66,1332,-22.691999,-48.312000,975.023987,121,-55,39,8470.000000,-3850.000000,2730.000000,298,43.188477
F2,Thu 1970-01-01 01:00:00 CET,5235.02,-2629,1503,348,-368.059998,210.419998,48.720001,-20,-64,1336,-14.639999,-46.848000,977.951965,119,-58,39,8330.000000,-4060.000000,2730.000000,301,43.371582
F2,Thu 1970-01-01 01:00:00 CET,5236.02,-2654,1505,411,-371.559998,210.699997,57.540001,-28,-67,1335,-20.496000,-49.043999,977.219971,120,-55,42,8400.000000,-3850.000000,2940.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5237.02,-2596,1473,284,-363.440002,206.220001,39.759998,-24,-68,1334,-17.568001,-49.776001,976.487976,125,-59,41,8750.000000,-4130.000000,2870.000000,298,43.188477
F2,Thu 1970-01-01 01:00:00 CET,5238.02,-2612,1459,453,-365.679993,204.259995,63.420002,-28,-64,1332,-20.496000,-46.848000,975.023987,125,-53,41,8750.000000,-3710.000000,2870.000000,298,43.188477
F2,Thu 1970-01-01 01:00:00 CET,5239.02,-2545,1497,415,-356.299988,209.580002,58.099998,-25,-69,1337,-18.299999,-50.507999,978.684021,119,-55,39,8330.000000,-3850.000000,2730.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5240.02,-2567,1460,386,-359.380005,204.399994,54.040001,-28,-64,1333,-20.496000,-46.848000,975.755981,121,-57,41,8470.000000,-3990.000000,2870.000000,300,43.310547
F2,Thu 1970-01-01 01:00:00 CET,5241.02,-2629,1481,413,-368.059998,207.339996,57.820000,-25,-63,1333,-18.299999,-46.116001,975.755981,128,-54,39,8960.000000,-3780.000000,2730.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5242.02,-2629,1510,469,-368.059998,211.399994,65.660004,-24,-67,1334,-17.568001,-49.043999,976.487976,120,-56,42,8400.000000,-3920.000000,2940.000000,302,43.432617
F2,Thu 1970-01-01 01:00:00 CET,5243.02,-2587,1437,383,-362.179993,201.180008,53.619999,-24,-65,1334,-17.568001,-47.579998,976.487976,122,-58,41,8540.000000,-4060.000000,2870.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5244.02,-2640,1480,438,-369.600006,207.199997,61.320000,-30,-64,1335,-21.959999,-46.848000,977.219971,123,-59,39,8610.000000,-4130.000000,2730.000000,298,43.188477
F2,Thu 1970-01-01 01:00:00 CET,5245.02,-2611,1534,356,-365.540009,214.759995,49.840000,-27,-68,1336,-19.764000,-49.776001,977.951965,118,-56,41,8260.000000,-3920.000000,2870.000000,300,43.310547
F2,Thu 1970-01-01 01:00:00 CET,5246.02,-2652,1478,298,-371.279999,206.919998,41.720001,-28,-65,1331,-20.496000,-47.579998,974.291992,127,-59,42,8890.000000,-4130.000000,2940.000000,296,43.066406
F2,Thu 1970-01-01 01:00:00 CET,5247.01,-2622,1483,397,-367.079987,207.619995,55.580002,-26,-63,1330,-19.032000,-46.116001,973.559998,121,-59,39,8470.000000,-4130.000000,2730.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5248.02,-2671,1500,482,-373.940002,210.000000,67.480003,-25,-69,1335,-18.299999,-50.507999,977.219971,121,-54,41,8470.000000,-3780.000000,2870.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5249.02,-2643,1404,354,-370.019989,196.559998,49.560001,-24,-67,1335,-17.568001,-49.043999,977.219971,124,-59,38,8680.000000,-4130.000000,2660.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5250.02,-2602,1471,443,-364.279999,205.940002,62.020000,-27,-63,1334,-19.764000,-46.116001,976.487976,124,-52,38,8680.000000,-3640.000000,2660.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5251.02,-2592,1500,476,-362.880005,210.000000,66.639999,-26,-63,1336,-19.032000,-46.116001,977.951965,118,-57,38,8260.000000,-3990.000000,2660.000000,296,43.066406
F2,Thu 1970-01-01 01:00:00 CET,5252.02,-2606,1474,467,-364.839996,206.360001,65.379997,-31,-66,1338,-22.691999,-48.312000,979.416016,120,-60,40,8400.000000,-4200.000000,2800.000000,300,43.310547
F2,Thu 1970-01-01 01:00:00 CET,5253.02,-2631,1510,528,-368.339996,211.399994,73.919998,-25,-64,1336,-18.299999,-46.848000,977.951965,123,-56,41,8610.000000,-3920.000000,2870.000000,300,43.310547
F2,Thu 1970-01-01 01:00:00 CET,5254.02,-2629,1479,483,-368.059998,207.059998,67.620003,-27,-66,1334,-19.764000,-48.312000,976.487976,123,-59,38,8610.000000,-4130.000000,2660.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5255.02,-2656,1437,510,-371.839996,201.180008,71.400002,-29,-66,1336,-21.228001,-48.312000,977.951965,120,-62,38,8400.000000,-4340.000000,2660.000000,295,43.005371
F2,Thu 1970-01-01 01:00:00 CET,5256.02,-2553,1493,527,-357.420013,209.020004,73.779999,-27,-67,1332,-19.764000,-49.043999,975.023987,122,-55,38,8540.000000,-3850.000000,2660.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5257.02,-2592,1475,499,-362.880005,206.500000,69.860001,-30,-66,1333,-21.959999,-48.312000,975.755981,122,-56,41,8540.000000,-3920.000000,2870.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5258.02,-2621,1439,494,-366.940002,201.460007,69.160004,-28,-68,1334,-20.496000,-49.776001,976.487976,111,-55,38,7770.000000,-3850.000000,2660.000000,298,43.188477
F2,Thu 1970-01-01 01:00:00 CET,5259.02,-2614,1476,485,-365.959991,206.639999,67.900002,-24,-66,1332,-17.568001,-48.312000,975.023987,118,-55,39,8260.000000,-3850.000000,2730.000000,301,43.371582
F2,Thu 1970-01-01 01:00:00 CET,5260.02,-2602,1520,443,-364.279999,212.800003,62.020000,-27,-66,1335,-19.764000,-48.312000,977.219971,124,-57,42,8680.000000,-3990.000000,2940.000000,297,43.127441
F2,Thu 1970-01-01 01:00:00 CET,5261.02,-2595,1458,441,-363.299988,204.119995,61.740002,-28,-66,1334,-20.496000,-48.312000,976.487976,126,-58,39,8820.000000,-4060.000000,2730.000000,302,43.432617
F2,Thu 1970-01-01 01:00:00 CET,5262.02,-2644,1477,514,-370.160004,206.779999,71.959999,-29,-65,1336,-21.228001,-47.579998,977.951965,121,-55,41,8470.000000,-3850.000000,2870.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5263.02,-2604,1431,480,-364.559998,200.339996,67.199997,-26,-67,1332,-19.032000,-49.043999,975.023987,114,-58,42,7980.000000,-4060.000000,2940.000000,296,43.066406
F2,Thu 1970-01-01 01:00:00 CET,5264.02,-2622,1451,422,-367.079987,203.139999,59.080002,-28,-63,1334,-20.496000,-46.116001,976.487976,126,-51,38,8820.000000,-3570.000000,2660.000000,300,43.310547
F2,Thu 1970-01-01 01:00:00 CET,5265.02,-2609,1485,435,-365.260010,207.899994,60.900002,-27,-64,1335,-19.764000,-46.848000,977.219971,118,-59,37,8260.000000,-4130.000000,2590.000000,300,43.310547
F2,Thu 1970-01-01 01:00:00 CET,5266.02,-2592,1495,552,-362.880005,209.300003,77.279999,-29,-65,1335,-21.228001,-47.579998,977.219971,119,-56,43,8330.000000,-3920.000000,3010.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5267.02,-2628,1478,464,-367.920013,206.919998,64.959999,-31,-64,1338,-22.691999,-46.848000,979.416016,120,-53,43,8400.000000,-3710.000000,3010.000000,301,43.371582
F2,Thu 1970-01-01 01:00:00 CET,5268.02,-2613,1503,464,-365.820007,210.419998,64.959999,-26,-68,1336,-19.032000,-49.776001,977.951965,117,-60,39,8190.000000,-4200.000000,2730.000000,300,43.310547
F2,Thu 1970-01-01 01:00:00 CET,5269.02,-2555,1454,551,-357.700012,203.559998,77.139999,-28,-68,1336,-20.496000,-49.776001,977.951965,129,-56,38,9030.000000,-3920.000000,2660.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5270.02,-2599,1438,506,-363.860016,201.320007,70.840004,-27,-66,1336,-19.764000,-48.312000,977.951965,125,-59,37,8750.000000,-4130.000000,2590.000000,296,43.066406
F2,Thu 1970-01-01 01:00:00 CET,5271.02,-2580,1475,540,-361.200012,206.500000,75.599998,-22,-67,1333,-16.104000,-49.043999,975.755981,117,-55,40,8190.000000,-3850.000000,2800.000000,300,43.310547
F2,Thu 1970-01-01 01:00:00 CET,5272.01,-2557,1474,437,-357.980011,206.360001,61.180000,-29,-68,1332,-21.228001,-49.776001,975.023987,122,-59,39,8540.000000,-4130.000000,2730.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5273.01,-2618,1486,450,-366.519989,208.039993,63.000000,-25,-70,1335,-18.299999,-51.239998,977.219971,121,-61,41,8470.000000,-4270.000000,2870.000000,298,43.188477
F2,Thu 1970-01-01 01:00:00 CET,5274.02,-2569,1495,493,-359.660004,209.300003,69.019997,-27,-65,1334,-19.764000,-47.579998,976.487976,122,-54,42,8540.000000,-3780.000000,2940.000000,298,43.188477
F2,Thu 1970-01-01 01:00:00 CET,5275.02,-2565,1461,505,-359.100006,204.539993,70.699997,-27,-68,1338,-19.764000,-49.776001,979.416016,121,-58,39,8470.000000,-4060.000000,2730.000000,301,43.371582
F2,Thu 1970-01-01 01:00:00 CET,5276.02,-2601,1483,464,-364.140015,207.619995,64.959999,-29,-64,1332,-21.228001,-46.848000,975.023987,118,-60,40,8260.000000,-4200.000000,2800.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5277.02,-2598,1462,499,-363.720001,204.680008,69.860001,-29,-62,1335,-21.228001,-45.383999,977.219971,123,-56,39,8610.000000,-3920.000000,2730.000000,301,43.371582
F2,Thu 1970-01-01 01:00:00 CET,5278.02,-2593,1489,556,-363.019989,208.460007,77.840004,-28,-67,1332,-20.496000,-49.043999,975.023987,123,-56,43,8610.000000,-3920.000000,3010.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5279.02,-2629,1417,472,-368.059998,198.380005,66.080002,-28,-63,1333,-20.496000,-46.116001,975.755981,125,-60,40,8750.000000,-4200.000000,2800.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5280.02,-2610,1467,443,-365.399994,205.380005,62.020000,-21,-67,1331,-15.372000,-49.043999,974.291992,123,-55,34,8610.000000,-3850.000000,2380.000000,301,43.371582
F2,Thu 1970-01-01 01:00:00 CET,5281.02,-2617,1523,393,-366.380005,213.220001,55.020000,-30,-68,1335,-21.959999,-49.776001,977.219971,125,-57,38,8750.000000,-3990.000000,2660.000000,298,43.188477
F2,Thu 1970-01-01 01:00:00 CET,5282.02,-2598,1455,500,-363.720001,203.699997,70.000000,-27,-65,1335,-19.764000,-47.579998,977.219971,124,-57,38,8680.000000,-3990.000000,2660.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5283.02,-2635,1448,441,-368.899994,202.720001,61.740002,-26,-68,1332,-19.032000,-49.776001,975.023987,124,-58,35,8680.000000,-4060.000000,2450.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5284.02,-2596,1474,382,-363.440002,206.360001,53.480000,-23,-66,1331,-16.836000,-48.312000,974.291992,121,-58,40,8470.000000,-4060.000000,2800.000000,298,43.188477
F2,Thu 1970-01-01 01:00:00 CET,5285.02,-2577,1468,458,-360.779999,205.520004,64.120003,-28,-65,1335,-20.496000,-47.579998,977.219971,130,-58,38,9100.000000,-4060.000000,2660.000000,300,43.310547
F2,Thu 1970-01-01 01:00:00 CET,5286.01,-2656,1449,470,-371.839996,202.860001,65.800003,-27,-67,1337,-19.764000,-49.043999,978.684021,121,-56,40,8470.000000,-3920.000000,2800.000000,298,43.188477
F2,Thu 1970-01-01 01:00:00 CET,5287.02,-2560,1462,461,-358.399994,204.680008,64.540001,-24,-64,1336,-17.568001,-46.848000,977.951965,121,-56,39,8470.000000,-3920.000000,2730.000000,298,43.188477
F2,Thu 1970-01-01 01:00:00 CET,5288.02,-2595,1471,439,-363.299988,205.940002,61.459999,-31,-62,1332,-22.691999,-45.383999,975.023987,122,-52,45,8540.000000,-3640.000000,3150.000000,297,43.127441
F2,Thu 1970-01-01 01:00:00 CET,5289.02,-2600,1470,497,-364.000000,205.800003,69.580002,-24,-65,1330,-17.568001,-47.579998,973.559998,122,-54,41,8540.000000,-3780.000000,2870.000000,298,43.188477
F2,Thu 1970-01-01 01:00:00 CET,5290.02,-2592,1450,428,-362.880005,203.000000,59.920002,-22,-67,1331,-16.104000,-49.043999,974.291992,123,-58,38,8610.000000,-4060.000000,2660.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5291.02,-2646,1461,377,-370.440002,204.539993,52.779999,-22,-67,1338,-16.104000,-49.043999,979.416016,117,-55,40,8190.000000,-3850.000000,2800.000000,300,43.310547
F2,Thu 1970-01-01 01:00:00 CET,5292.02,-2660,1480,449,-372.399994,207.199997,62.860001,-25,-68,1330,-18.299999,-49.776001,973.559998,125,-55,39,8750.000000,-3850.000000,2730.000000,300,43.310547
F2,Thu 1970-01-01 01:00:00 CET,5293.02,-2638,1476,374,-369.320007,206.639999,52.360001,-32,-66,1333,-23.424000,-48.312000,975.755981,126,-57,38,8820.000000,-3990.000000,2660.000000,298,43.188477
F2,Thu 1970-01-01 01:00:00 CET,5294.02,-2610,1454,419,-365.399994,203.559998,58.660000,-25,-64,1334,-18.299999,-46.848000,976.487976,124,-57,41,8680.000000,-3990.000000,2870.000000,300,43.310547
F2,Thu 1970-01-01 01:00:00 CET,5295.02,-2610,1464,450,-365.399994,204.960007,63.000000,-23,-62,1337,-16.836000,-45.383999,978.684021,126,-58,39,8820.000000,-4060.000000,2730.000000,302,43.432617
F2,Thu 1970-01-01 01:00:00 CET,5296.02,-2644,1477,429,-370.160004,206.779999,60.060001,-30,-65,1335,-21.959999,-47.579998,977.219971,122,-57,40,8540.000000,-3990.000000,2800.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5297.02,-2591,1417,364,-362.739990,198.380005,50.959999,-26,-68,1336,-19.032000,-49.776001,977.951965,128,-54,39,8960.000000,-3780.000000,2730.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5298.02,-2624,1428,373,-367.360016,199.919998,52.220001,-21,-64,1336,-15.372000,-46.848000,977.951965,123,-60,39,8610.000000,-4200.000000,2730.000000,297,43.127441
F2,Thu 1970-01-01 01:00:00 CET,5299.02,-2637,1478,383,-369.179993,206.919998,53.619999,-27,-67,1328,-19.764000,-49.043999,972.096008,125,-55,42,8750.000000,-3850.000000,2940.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5300.02,-2636,1467,432,-369.040009,205.380005,60.480000,-26,-68,1336,-19.032000,-49.776001,977.951965,121,-52,41,8470.000000,-3640.000000,2870.000000,300,43.310547
F2,Thu 1970-01-01 01:00:00 CET,5301.02,-2608,1441,432,-365.119995,201.740005,60.480000,-28,-65,1330,-20.496000,-47.579998,973.559998,122,-61,40,8540.000000,-4270.000000,2800.000000,298,43.188477
F2,Thu 1970-01-01 01:00:00 CET,5302.02,-2609,1475,427,-365.260010,206.500000,59.779999,-27,-66,1338,-19.764000,-48.312000,979.416016,122,-60,39,8540.000000,-4200.000000,2730.000000,300,43.310547
F2,Thu 1970-01-01 01:00:00 CET,5303.02,-2610,1489,452,-365.399994,208.460007,63.279999,-22,-64,1332,-16.104000,-46.848000,975.023987,123,-57,38,8610.000000,-3990.000000,2660.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5304.02,-2645,1406,524,-370.299988,196.839996,73.360001,-22,-66,1338,-16.104000,-48.312000,979.416016,123,-59,43,8610.000000,-4130.000000,3010.000000,300,43.310547
F2,Thu 1970-01-01 01:00:00 CET,5305.02,-2622,1489,479,-367.079987,208.460007,67.059998,-27,-70,1333,-19.764000,-51.239998,975.755981,121,-54,38,8470.000000,-3780.000000,2660.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5306.02,-2623,1484,361,-367.220001,207.759995,50.540001,-27,-66,1333,-19.764000,-48.312000,975.755981,122,-59,40,8540.000000,-4130.000000,2800.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5307.02,-2636,1459,313,-369.040009,204.259995,43.820000,-26,-65,1336,-19.032000,-47.579998,977.951965,124,-54,38,8680.000000,-3780.000000,2660.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5308.02,-2601,1478,311,-364.140015,206.919998,43.540001,-23,-67,1335,-16.836000,-49.043999,977.219971,123,-54,40,8610.000000,-3780.000000,2800.000000,300,43.310547
F2,Thu 1970-01-01 01:00:00 CET,5309.02,-2614,1414,384,-365.959991,197.960007,53.760002,-22,-67,1336,-16.104000,-49.043999,977.951965,126,-58,41,8820.000000,-4060.000000,2870.000000,300,43.310547
F2,Thu 1970-01-01 01:00:00 CET,5310.02,-2642,1463,467,-369.880005,204.820007,65.379997,-31,-66,1334,-22.691999,-48.312000,976.487976,120,-57,37,8400.000000,-3990.000000,2590.000000,298,43.188477
F2,Thu 1970-01-01 01:00:00 CET,5311.02,-2637,1470,472,-369.179993,205.800003,66.080002,-30,-65,1334,-21.959999,-47.579998,976.487976,124,-56,37,8680.000000,-3920.000000,2590.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5312.02,-2609,1419,374,-365.260010,198.660004,52.360001,-29,-67,1335,-21.228001,-49.043999,977.219971,122,-56,40,8540.000000,-3920.000000,2800.000000,302,43.432617
F2,Thu 1970-01-01 01:00:00 CET,5313.02,-2600,1452,404,-364.000000,203.279999,56.560001,-27,-64,1335,-19.764000,-46.848000,977.219971,122,-57,39,8540.000000,-3990.000000,2730.000000,301,43.371582
F2,Thu 1970-01-01 01:00:00 CET,5314.02,-2616,1505,398,-366.239990,210.699997,55.720001,-26,-68,1336,-19.032000,-49.776001,977.951965,123,-58,39,8610.000000,-4060.000000,2730.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5315.02,-2632,1458,400,-368.480011,204.119995,56.000000,-26,-68,1333,-19.032000,-49.776001,975.755981,124,-57,38,8680.000000,-3990.000000,2660.000000,301,43.371582
F2,Thu 1970-01-01 01:00:00 CET,5316.02,-2632,1478,401,-368.480011,206.919998,56.139999,-26,-68,1332,-19.032000,-49.776001,975.023987,123,-58,38,8610.000000,-4060.000000,2660.000000,298,43.188477
F2,Thu 1970-01-01 01:00:00 CET,5317.02,-2641,1503,394,-369.739990,210.419998,55.160000,-25,-66,1333,-18.299999,-48.312000,975.755981,124,-54,39,8680.000000,-3780.000000,2730.000000,302,43.432617
F2,Thu 1970-01-01 01:00:00 CET,5318.02,-2650,1478,448,-371.000000,206.919998,62.720001,-29,-69,1333,-21.228001,-50.507999,975.755981,126,-55,41,8820.000000,-3850.000000,2870.000000,302,43.432617
F2,Thu 1970-01-01 01:00:00 CET,5319.02,-2672,1504,451,-374.079987,210.559998,63.139999,-24,-67,1336,-17.568001,-49.043999,977.951965,124,-59,42,8680.000000,-4130.000000,2940.000000,297,43.127441
F2,Thu 1970-01-01 01:00:00 CET,5320.02,-2637,1490,433,-369.179993,208.600006,60.619999,-27,-70,1331,-19.764000,-51.239998,974.291992,128,-55,40,8960.000000,-3850.000000,2800.000000,301,43.371582
F2,Thu 1970-01-01 01:00:00 CET,5321.02,-2675,1459,394,-374.500000,204.259995,55.160000,-28,-65,1333,-20.496000,-47.579998,975.755981,120,-60,37,8400.000000,-4200.000000,2590.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5322.02,-2703,1438,307,-378.420013,201.320007,42.980000,-29,-71,1332,-21.228001,-51.972000,975.023987,125,-53,37,8750.000000,-3710.000000,2590.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5323.02,-2668,1498,303,-373.519989,209.720001,42.420002,-25,-65,1335,-18.299999,-47.579998,977.219971,120,-56,39,8400.000000,-3920.000000,2730.000000,299,43.249512
F2,Thu 1970-01-01 01:00:00 CET,5324.02,-2677,1461,390,-374.779999,204.539993,54.599998,-27,-65,1329,-19.764000,-47.579998,972.828003,126,-61,40,8820.000000,-4270.000000,2800.000000,301,43.371582
