Thu 1970-01-01 01:00:00 CET,150.013,8025072,9266928,941.39,43.26,8354544,9385584,941.41,45.03
Thu 1970-01-01 01:00:00 CET,151.013,8024816,9266928,941.33,43.26,8354672,9385584,941.45,45.03
Thu 1970-01-01 01:00:00 CET,152.013,8025072,9266800,941.39,43.25,8354928,9385456,941.5,45.02
Thu 1970-01-01 01:00:00 CET,153.013,8024944,9266800,941.35,43.25,8354544,9385712,941.42,45.03
Thu 1970-01-01 01:00:00 CET,154.014,8025200,9266928,941.43,43.26,8354800,9385456,941.47,45.02
Thu 1970-01-01 01:00:00 CET,155.013,8024816,9266928,941.33,43.26,8354800,9385712,941.49,45.03
Thu 1970-01-01 01:00:00 CET,156.013,8025328,9266800,941.45,43.25,8354672,9385584,941.45,45.03
Thu 1970-01-01 01:00:00 CET,157.013,8024816,9266928,941.33,43.26,8354672,9385712,941.46,45.03
Thu 1970-01-01 01:00:00 CET,158.013,8025200,9266928,941.43,43.26,8354544,9385584,941.41,45.03
Thu 1970-01-01 01:00:00 CET,159.013,8024944,9266800,941.35,43.25,8354672,9385456,941.44,45.02
Thu 1970-01-01 01:00:00 CET,160.013,8024944,9266928,941.36,43.26,8354672,9385584,941.45,45.03
Thu 1970-01-01 01:00:00 CET,161.013,8024944,9266672,941.34,43.25,8354800,9385840,941.5,45.04
Thu 1970-01-01 01:00:00 CET,162.013,8025200,9266928,941.43,43.26,8354672,9385584,941.45,45.03
Thu 1970-01-01 01:00:00 CET,163.014,8025072,9266800,941.39,43.25,8354416,9385584,941.38,45.03
Thu 1970-01-01 01:00:00 CET,164.013,8025328,9266800,941.45,43.25,8354672,9385712,941.46,45.03
Thu 1970-01-01 01:00:00 CET,165.014,8024944,9267056,941.37,43.26,8354672,9385584,941.45,45.03
Thu 1970-01-01 01:00:00 CET,166.013,8025072,9266928,941.39,43.26,8354672,9385712,941.46,45.03
Thu 1970-01-01 01:00:00 CET,167.013,8025328,9266928,941.46,43.26,8354800,9385584,941.48,45.03
