HTL state,Time GPS,Mission time,TC74-0,TC74-1,TC74-2,TC74-3,TC74-4
A1,Fri 2021-07-16 07:30:40 CEST,233.864487,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:41 CEST,235.116147,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:41 CEST,235.116147,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:42 CEST,236.364548,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:42 CEST,237.614523,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:43 CEST,238.864496,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:44 CEST,240.116078,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:44 CEST,240.116078,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:44 CEST,241.364014,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:45 CEST,242.614011,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:45 CEST,243.864498,16.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:46 CEST,245.116135,16.500000,15.500000,16.500000,16.500000,15.500000
A1,Fri 2021-07-16 07:30:46 CEST,245.116135,16.500000,15.500000,16.500000,16.500000,15.500000
A1,Fri 2021-07-16 07:30:47 CEST,246.364542,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:47 CEST,247.614540,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:48 CEST,248.864508,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:49 CEST,250.115961,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:49 CEST,250.115961,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:49 CEST,251.364524,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:50 CEST,252.614544,16.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:50 CEST,253.864524,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:51 CEST,255.114948,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:51 CEST,255.114948,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:52 CEST,256.364035,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:52 CEST,257.614532,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:53 CEST,258.864513,16.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:54 CEST,260.117401,16.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:54 CEST,260.117401,16.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:54 CEST,261.364524,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:55 CEST,262.614550,16.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:55 CEST,263.864496,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:56 CEST,265.116102,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:56 CEST,265.116102,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:57 CEST,266.364517,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:57 CEST,267.614542,15.500000,15.500000,15.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:58 CEST,268.864073,16.500000,15.500000,15.500000,16.500000,15.500000
A1,Fri 2021-07-16 07:30:59 CEST,270.116047,15.500000,15.500000,15.500000,16.500000,15.500000
A1,Fri 2021-07-16 07:30:59 CEST,270.116047,15.500000,15.500000,15.500000,16.500000,15.500000
A1,Fri 2021-07-16 07:30:59 CEST,271.364532,15.500000,15.500000,15.500000,16.500000,15.500000
A1,Fri 2021-07-16 07:31:00 CEST,272.614500,15.500000,15.500000,15.500000,16.500000,15.500000
A1,Fri 2021-07-16 07:31:00 CEST,273.864536,15.500000,15.500000,15.500000,15.500000,15.500000
A1,Fri 2021-07-16 07:31:01 CEST,275.116203,16.500000,15.500000,15.500000,15.500000,15.500000
A1,Fri 2021-07-16 07:31:01 CEST,275.116203,16.500000,15.500000,15.500000,15.500000,15.500000
A1,Fri 2021-07-16 07:31:02 CEST,276.364508,16.500000,15.500000,15.500000,16.500000,15.500000
A1,Fri 2021-07-16 07:31:02 CEST,277.614509,16.500000,15.500000,15.500000,15.500000,15.500000
A1,Fri 2021-07-16 07:31:03 CEST,278.864497,16.500000,15.500000,15.500000,16.500000,15.500000
